Match_ID,Match_City,Match_City_ID,Match_Date,Season,Season_ID,MatchNumber,Team1,Team1_ID,Team2,Team2_ID,Stadium_Name,Stadium_ID,TossWinner,Toss_Winner_ID,TossDecision,SuperOver,WinningTeam,Winner_Team_ID,WonBy,Margin,DL_used,MOM,MOM_ID,Umpire1,Ump1_ID,Umpire2,Ump2_ID
1254098,Abu Dhabi,10001,9/26/2021,2021,30014,38,Kolkata Knight Riders,50004,Chennai Super Kings,50003,Sheikh Zayed Stadium,20029,Kolkata Knight Riders,50004,bat,N,Chennai Super Kings,50003,Wickets,2,No,RA Jadeja,90459,CB Gaffaney,60001,Tapan Sharma,60017
1254108,Dubai,10012,9/26/2021,2021,30014,39,Royal Challengers Bangalore,50010,Mumbai Indians,50005,Dubai International Cricket Stadium,20007,Mumbai Indians,50005,field,N,Royal Challengers Bangalore,50010,Runs,54,No,GJ Maxwell,90197,AK Chaudhary,60004,MA Gough,60014
1254097,Abu Dhabi,10001,9/25/2021,2021,30014,36,Delhi Capitals,50008,Rajasthan Royals,50001,Sheikh Zayed Stadium,20029,Rajasthan Royals,50001,field,N,Delhi Capitals,50008,Runs,33,No,SS Iyer,90572,CB Gaffaney,60001,UV Gandhe,60025
1254107,Sharjah,10030,9/25/2021,2021,30014,37,Punjab Kings,50009,Sunrisers Hyderabad,50006,Sharjah Cricket Stadium,20028,Sunrisers Hyderabad,50006,field,N,Punjab Kings,50009,Runs,5,No,JO Holder,90253,RK Illingworth,60021,YC Barde,60024
1254113,Sharjah,10030,9/24/2021,2021,30014,35,Royal Challengers Bangalore,50010,Chennai Super Kings,50003,Sharjah Cricket Stadium,20028,Chennai Super Kings,50003,field,N,Chennai Super Kings,50003,Wickets,6,No,DJ Bravo,90149,AK Chaudhary,60004,Nitin Menon,60005
1254096,Abu Dhabi,10001,9/23/2021,2021,30014,34,Mumbai Indians,50005,Kolkata Knight Riders,50004,Sheikh Zayed Stadium,20029,Kolkata Knight Riders,50004,field,N,Kolkata Knight Riders,50004,Wickets,7,No,SP Narine,90566,S Ravi,60019,VK Sharma,60026
1254105,Dubai,10012,9/22/2021,2021,30014,33,Sunrisers Hyderabad,50006,Delhi Capitals,50008,Dubai International Cricket Stadium,20007,Sunrisers Hyderabad,50006,bat,N,Delhi Capitals,50008,Wickets,8,No,A Nortje,90015,KN Ananthapadmanabhan,60006,RK Illingworth,60021
1254111,Dubai,10012,9/21/2021,2021,30014,32,Rajasthan Royals,50001,Punjab Kings,50009,Dubai International Cricket Stadium,20007,Punjab Kings,50009,field,N,Rajasthan Royals,50001,Runs,2,No,Kartik Tyagi,90277,AK Chaudhary,60004,MA Gough,60014
1254087,Abu Dhabi,10001,9/20/2021,2021,30014,31,Royal Challengers Bangalore,50010,Kolkata Knight Riders,50004,Sheikh Zayed Stadium,20029,Royal Challengers Bangalore,50010,bat,N,Kolkata Knight Riders,50004,Wickets,9,No,CV Chakravarthy,90133,CB Gaffaney,60001,S Ravi,60019
1254104,Dubai,10012,9/19/2021,2021,30014,30,Chennai Super Kings,50003,Mumbai Indians,50005,Dubai International Cricket Stadium,20007,Chennai Super Kings,50003,bat,N,Chennai Super Kings,50003,Runs,20,No,RD Gaikwad,90467,Nitin Menon,60005,RK Illingworth,60021
1254086,Ahmedabad,10002,5/2/2021,2021,30014,29,Punjab Kings,50009,Delhi Capitals,50008,Narendra Modi Stadium,20018,Delhi Capitals,50008,field,N,Delhi Capitals,50008,Wickets,7,No,MA Agarwal,90336,AK Chaudhary,60004,AY Dandekar,60020
1254085,Delhi,10010,5/2/2021,2021,30014,28,Rajasthan Royals,50001,Sunrisers Hyderabad,50006,Feroz Shah Kotla,20009,Sunrisers Hyderabad,50006,field,N,Rajasthan Royals,50001,Runs,55,No,JC Buttler,90237,C Shamshuddin,60022,CB Gaffaney,60001
1254084,Delhi,10010,5/1/2021,2021,30014,27,Chennai Super Kings,50003,Mumbai Indians,50005,Feroz Shah Kotla,20009,Mumbai Indians,50005,field,N,Mumbai Indians,50005,Wickets,4,No,KA Pollard,90272,KN Ananthapadmanabhan,60006,CK Nandan,60031
1254083,Ahmedabad,10002,4/30/2021,2021,30014,26,Punjab Kings,50009,Royal Challengers Bangalore,50010,Narendra Modi Stadium,20018,Royal Challengers Bangalore,50010,field,N,Punjab Kings,50009,Runs,34,No,Harpreet Brar,90205,S Ravi,60019,VK Sharma,60026
1254082,Ahmedabad,10002,4/29/2021,2021,30014,25,Kolkata Knight Riders,50004,Delhi Capitals,50008,Narendra Modi Stadium,20018,Delhi Capitals,50008,field,N,Delhi Capitals,50008,Wickets,7,No,PP Shaw,90433,AK Chaudhary,60004,YC Barde,60024
1254081,Delhi,10010,4/29/2021,2021,30014,24,Rajasthan Royals,50001,Mumbai Indians,50005,Feroz Shah Kotla,20009,Mumbai Indians,50005,field,N,Mumbai Indians,50005,Wickets,7,No,Q de Kock,90439,CB Gaffaney,60001,KN Ananthapadmanabhan,60006
1254080,Delhi,10010,4/28/2021,2021,30014,23,Sunrisers Hyderabad,50006,Chennai Super Kings,50003,Feroz Shah Kotla,20009,Sunrisers Hyderabad,50006,bat,N,Chennai Super Kings,50003,Wickets,7,No,RD Gaikwad,90467,C Shamshuddin,60022,CK Nandan,60031
1254079,Ahmedabad,10002,4/27/2021,2021,30014,22,Royal Challengers Bangalore,50010,Delhi Capitals,50008,Narendra Modi Stadium,20018,Delhi Capitals,50008,field,N,Royal Challengers Bangalore,50010,Runs,1,No,AB de Villiers,90028,S Ravi,60019,VK Sharma,60026
1254078,Ahmedabad,10002,4/26/2021,2021,30014,21,Punjab Kings,50009,Kolkata Knight Riders,50004,Narendra Modi Stadium,20018,Kolkata Knight Riders,50004,field,N,Kolkata Knight Riders,50004,Wickets,5,No,EJG Morgan,90179,PR Reiffel,60023,YC Barde,60024
1254077,Chennai,10008,4/25/2021,2021,30014,20,Delhi Capitals,50008,Sunrisers Hyderabad,50006,MA Chidambaram Stadium,20016,Delhi Capitals,50008,bat,Y,Delhi Capitals,50008,SuperOver,0,No,PP Shaw,90433,CB Gaffaney,60001,KN Ananthapadmanabhan,60006
1254076,Mumbai,10023,4/25/2021,2021,30014,19,Chennai Super Kings,50003,Royal Challengers Bangalore,50010,Wankhede Stadium,20034,Chennai Super Kings,50003,bat,N,Chennai Super Kings,50003,Runs,69,No,RA Jadeja,90459,AK Chaudhary,60004,VK Sharma,60026
1254075,Mumbai,10023,4/24/2021,2021,30014,18,Kolkata Knight Riders,50004,Rajasthan Royals,50001,Wankhede Stadium,20034,Rajasthan Royals,50001,field,N,Rajasthan Royals,50001,Wickets,6,No,CH Morris,90119,Navdeep Singh,60012,S Ravi,60019
1254074,Chennai,10008,4/23/2021,2021,30014,17,Mumbai Indians,50005,Punjab Kings,50009,MA Chidambaram Stadium,20016,Punjab Kings,50009,field,N,Punjab Kings,50009,Wickets,9,No,KL Rahul,90288,C Shamshuddin,60022,Nitin Menon,60005
1254073,Mumbai,10023,4/22/2021,2021,30014,16,Rajasthan Royals,50001,Royal Challengers Bangalore,50010,Wankhede Stadium,20034,Royal Challengers Bangalore,50010,field,N,Royal Challengers Bangalore,50010,Wickets,10,No,D Padikkal,90137,J Madanagopal,60002,S Ravi,60019
1254072,Mumbai,10023,4/21/2021,2021,30014,15,Chennai Super Kings,50003,Kolkata Knight Riders,50004,Wankhede Stadium,20034,Kolkata Knight Riders,50004,field,N,Chennai Super Kings,50003,Runs,18,No,F du Plessis,90182,AY Dandekar,60020,PR Reiffel,60023
1254071,Chennai,10008,4/21/2021,2021,30014,14,Punjab Kings,50009,Sunrisers Hyderabad,50006,MA Chidambaram Stadium,20016,Punjab Kings,50009,bat,N,Sunrisers Hyderabad,50006,Wickets,9,No,JM Bairstow,90250,K Srinivasan,60018,Nitin Menon,60005
1254070,Chennai,10008,4/20/2021,2021,30014,13,Mumbai Indians,50005,Delhi Capitals,50008,MA Chidambaram Stadium,20016,Mumbai Indians,50005,bat,N,Delhi Capitals,50008,Wickets,6,No,A Mishra,90010,C Shamshuddin,60022,CB Gaffaney,60001
1254069,Mumbai,10023,4/19/2021,2021,30014,12,Chennai Super Kings,50003,Rajasthan Royals,50001,Wankhede Stadium,20034,Rajasthan Royals,50001,field,N,Chennai Super Kings,50003,Runs,45,No,MM Ali,90362,PR Reiffel,60023,VK Sharma,60026
1254068,Mumbai,10023,4/18/2021,2021,30014,11,Punjab Kings,50009,Delhi Capitals,50008,Wankhede Stadium,20034,Delhi Capitals,50008,field,N,Delhi Capitals,50008,Wickets,6,No,S Dhawan,90501,AK Chaudhary,60004,PR Reiffel,60023
1254067,Chennai,10008,4/18/2021,2021,30014,10,Royal Challengers Bangalore,50010,Kolkata Knight Riders,50004,MA Chidambaram Stadium,20016,Royal Challengers Bangalore,50010,bat,N,Royal Challengers Bangalore,50010,Runs,38,No,AB de Villiers,90028,C Shamshuddin,60022,Nitin Menon,60005
1254066,Chennai,10008,4/17/2021,2021,30014,9,Mumbai Indians,50005,Sunrisers Hyderabad,50006,MA Chidambaram Stadium,20016,Mumbai Indians,50005,bat,N,Mumbai Indians,50005,Runs,13,No,KA Pollard,90272,CB Gaffaney,60001,K Srinivasan,60018
1254065,Mumbai,10023,4/16/2021,2021,30014,8,Punjab Kings,50009,Chennai Super Kings,50003,Wankhede Stadium,20034,Chennai Super Kings,50003,field,N,Chennai Super Kings,50003,Wickets,6,No,DL Chahar,90161,AK Chaudhary,60004,AY Dandekar,60020
1254064,Mumbai,10023,4/15/2021,2021,30014,7,Delhi Capitals,50008,Rajasthan Royals,50001,Wankhede Stadium,20034,Rajasthan Royals,50001,field,N,Rajasthan Royals,50001,Wickets,3,No,JD Unadkat,90239,S Ravi,60019,VK Sharma,60026
1254063,Chennai,10008,4/14/2021,2021,30014,6,Royal Challengers Bangalore,50010,Sunrisers Hyderabad,50006,MA Chidambaram Stadium,20016,Sunrisers Hyderabad,50006,field,N,Royal Challengers Bangalore,50010,Runs,6,No,GJ Maxwell,90197,Nitin Menon,60005,UV Gandhe,60025
1254062,Chennai,10008,4/13/2021,2021,30014,5,Mumbai Indians,50005,Kolkata Knight Riders,50004,MA Chidambaram Stadium,20016,Kolkata Knight Riders,50004,field,N,Mumbai Indians,50005,Runs,10,No,RD Chahar,90466,C Shamshuddin,60022,CB Gaffaney,60001
1254061,Mumbai,10023,4/12/2021,2021,30014,4,Punjab Kings,50009,Rajasthan Royals,50001,Wankhede Stadium,20034,Rajasthan Royals,50001,field,N,Punjab Kings,50009,Runs,4,No,SV Samson,90582,AK Chaudhary,60004,S Ravi,60019
1254060,Chennai,10008,4/11/2021,2021,30014,3,Kolkata Knight Riders,50004,Sunrisers Hyderabad,50006,MA Chidambaram Stadium,20016,Sunrisers Hyderabad,50006,field,N,Kolkata Knight Riders,50004,Runs,10,No,N Rana,90387,KN Ananthapadmanabhan,60006,Nitin Menon,60005
1254059,Mumbai,10023,4/10/2021,2021,30014,2,Chennai Super Kings,50003,Delhi Capitals,50008,Wankhede Stadium,20034,Delhi Capitals,50008,field,N,Delhi Capitals,50008,Wickets,7,No,S Dhawan,90501,AK Chaudhary,60004,VK Sharma,60026
1254058,Chennai,10008,4/9/2021,2021,30014,1,Mumbai Indians,50005,Royal Challengers Bangalore,50010,MA Chidambaram Stadium,20016,Royal Challengers Bangalore,50010,field,N,Royal Challengers Bangalore,50010,Wickets,2,No,HV Patel,90214,KN Ananthapadmanabhan,60006,Nitin Menon,60005
1237181,Dubai,10012,11/10/2020,2020,30013,Final,Delhi Capitals,50008,Mumbai Indians,50005,Dubai International Cricket Stadium,20007,Delhi Capitals,50008,bat,N,Mumbai Indians,50005,Wickets,5,No,TA Boult,90594,CB Gaffaney,60001,Nitin Menon,60005
1237180,Abu Dhabi,10001,11/8/2020,2020,30013,Qualifier 2,Delhi Capitals,50008,Sunrisers Hyderabad,50006,Sheikh Zayed Stadium,20029,Delhi Capitals,50008,bat,N,Delhi Capitals,50008,Runs,17,No,MP Stoinis,90375,PR Reiffel,60023,S Ravi,60019
1237178,Abu Dhabi,10001,11/6/2020,2020,30013,Eliminator,Royal Challengers Bangalore,50010,Sunrisers Hyderabad,50006,Sheikh Zayed Stadium,20029,Sunrisers Hyderabad,50006,field,N,Sunrisers Hyderabad,50006,Wickets,6,No,KS Williamson,90298,PR Reiffel,60023,S Ravi,60019
1237177,Dubai,10012,11/5/2020,2020,30013,Qualifier 1,Mumbai Indians,50005,Delhi Capitals,50008,Dubai International Cricket Stadium,20007,Delhi Capitals,50008,field,N,Mumbai Indians,50005,Runs,57,No,JJ Bumrah,90245,CB Gaffaney,60001,Nitin Menon,60005
1216495,Sharjah,10030,11/3/2020,2020,30013,56,Mumbai Indians,50005,Sunrisers Hyderabad,50006,Sharjah Cricket Stadium,20028,Sunrisers Hyderabad,50006,field,N,Sunrisers Hyderabad,50006,Wickets,10,No,S Nadeem,90509,C Shamshuddin,60022,RK Illingworth,60021
1216505,Abu Dhabi,10001,11/2/2020,2020,30013,55,Royal Challengers Bangalore,50010,Delhi Capitals,50008,Sheikh Zayed Stadium,20029,Delhi Capitals,50008,field,N,Delhi Capitals,50008,Wickets,6,No,A Nortje,90015,CB Gaffaney,60001,S Ravi,60019
1216530,Dubai,10012,11/1/2020,2020,30013,54,Kolkata Knight Riders,50004,Rajasthan Royals,50001,Dubai International Cricket Stadium,20007,Rajasthan Royals,50001,field,N,Kolkata Knight Riders,50004,Runs,60,No,PJ Cummins,90426,Nitin Menon,60005,PR Reiffel,60023
1216506,Abu Dhabi,10001,11/1/2020,2020,30013,53,Punjab Kings,50009,Chennai Super Kings,50003,Sheikh Zayed Stadium,20029,Chennai Super Kings,50003,field,N,Chennai Super Kings,50003,Wickets,9,No,RD Gaikwad,90467,PG Pathak,60009,VK Sharma,60026
1216535,Dubai,10012,10/31/2020,2020,30013,51,Delhi Capitals,50008,Mumbai Indians,50005,Dubai International Cricket Stadium,20007,Mumbai Indians,50005,field,N,Mumbai Indians,50005,Wickets,9,No,Ishan Kishan,90225,YC Barde,60024,PR Reiffel,60023
1216502,Sharjah,10030,10/31/2020,2020,30013,52,Royal Challengers Bangalore,50010,Sunrisers Hyderabad,50006,Sharjah Cricket Stadium,20028,Sunrisers Hyderabad,50006,field,N,Sunrisers Hyderabad,50006,Wickets,5,No,Sandeep Sharma,90524,KN Ananthapadmanabhan,60006,K Srinivasan,60018
1216537,Abu Dhabi,10001,10/30/2020,2020,30013,50,Punjab Kings,50009,Rajasthan Royals,50001,Sheikh Zayed Stadium,20029,Rajasthan Royals,50001,field,N,Rajasthan Royals,50001,Wickets,7,No,BA Stokes,90094,CB Gaffaney,60001,S Ravi,60019
1216536,Dubai,10012,10/29/2020,2020,30013,49,Kolkata Knight Riders,50004,Chennai Super Kings,50003,Dubai International Cricket Stadium,20007,Chennai Super Kings,50003,field,N,Chennai Super Kings,50003,Wickets,6,No,RD Gaikwad,90467,C Shamshuddin,60022,RK Illingworth,60021
1216499,Abu Dhabi,10001,10/28/2020,2020,30013,48,Royal Challengers Bangalore,50010,Mumbai Indians,50005,Sheikh Zayed Stadium,20029,Mumbai Indians,50005,field,N,Mumbai Indians,50005,Wickets,5,No,SA Yadav,90521,UV Gandhe,60025,CB Gaffaney,60001
1216524,Dubai,10012,10/27/2020,2020,30013,47,Sunrisers Hyderabad,50006,Delhi Capitals,50008,Dubai International Cricket Stadium,20007,Delhi Capitals,50008,field,N,Sunrisers Hyderabad,50006,Runs,88,No,WP Saha,90636,AK Chaudhary,60004,Nitin Menon,60005
1216520,Sharjah,10030,10/26/2020,2020,30013,46,Kolkata Knight Riders,50004,Punjab Kings,50009,Sharjah Cricket Stadium,20028,Punjab Kings,50009,field,N,Punjab Kings,50009,Wickets,8,No,CH Gayle,90118,KN Ananthapadmanabhan,60006,RK Illingworth,60021
1216541,Abu Dhabi,10001,10/25/2020,2020,30013,45,Mumbai Indians,50005,Rajasthan Royals,50001,Sheikh Zayed Stadium,20029,Mumbai Indians,50005,bat,N,Rajasthan Royals,50001,Wickets,8,No,BA Stokes,90094,UV Gandhe,60025,VK Sharma,60026
1216544,Dubai,10012,10/25/2020,2020,30013,44,Royal Challengers Bangalore,50010,Chennai Super Kings,50003,Dubai International Cricket Stadium,20007,Royal Challengers Bangalore,50010,bat,N,Chennai Super Kings,50003,Wickets,8,No,RD Gaikwad,90467,C Shamshuddin,60022,RK Illingworth,60021
1216498,Dubai,10012,10/24/2020,2020,30013,43,Punjab Kings,50009,Sunrisers Hyderabad,50006,Dubai International Cricket Stadium,20007,Sunrisers Hyderabad,50006,field,N,Punjab Kings,50009,Runs,12,No,CJ Jordan,90124,AY Dandekar,60020,PR Reiffel,60023
1216497,Abu Dhabi,10001,10/24/2020,2020,30013,42,Kolkata Knight Riders,50004,Delhi Capitals,50008,Sheikh Zayed Stadium,20029,Delhi Capitals,50008,field,N,Kolkata Knight Riders,50004,Runs,59,No,CV Chakravarthy,90133,CB Gaffaney,60001,PG Pathak,60009
1216521,Sharjah,10030,10/23/2020,2020,30013,41,Chennai Super Kings,50003,Mumbai Indians,50005,Sharjah Cricket Stadium,20028,Mumbai Indians,50005,field,N,Mumbai Indians,50005,Wickets,10,No,TA Boult,90594,C Shamshuddin,60022,VA Kulkarni,60027
1216518,Dubai,10012,10/22/2020,2020,30013,40,Rajasthan Royals,50001,Sunrisers Hyderabad,50006,Dubai International Cricket Stadium,20007,Sunrisers Hyderabad,50006,field,N,Sunrisers Hyderabad,50006,Wickets,8,No,MK Pandey,90359,Nitin Menon,60005,PR Reiffel,60023
1216494,Abu Dhabi,10001,10/21/2020,2020,30013,39,Kolkata Knight Riders,50004,Royal Challengers Bangalore,50010,Sheikh Zayed Stadium,20029,Kolkata Knight Riders,50004,bat,N,Royal Challengers Bangalore,50010,Wickets,8,No,Mohammed Siraj,90372,VK Sharma,60026,S Ravi,60019
1216546,Dubai,10012,10/20/2020,2020,30013,38,Delhi Capitals,50008,Punjab Kings,50009,Dubai International Cricket Stadium,20007,Delhi Capitals,50008,bat,N,Punjab Kings,50009,Wickets,5,No,S Dhawan,90501,C Shamshuddin,60022,RK Illingworth,60021
1216533,Abu Dhabi,10001,10/19/2020,2020,30013,37,Chennai Super Kings,50003,Rajasthan Royals,50001,Sheikh Zayed Stadium,20029,Chennai Super Kings,50003,bat,N,Rajasthan Royals,50001,Wickets,7,No,JC Buttler,90237,CB Gaffaney,60001,VK Sharma,60026
1216512,Abu Dhabi,10001,10/18/2020,2020,30013,35,Kolkata Knight Riders,50004,Sunrisers Hyderabad,50006,Sheikh Zayed Stadium,20029,Sunrisers Hyderabad,50006,field,Y,Kolkata Knight Riders,50004,SuperOver,0,No,LH Ferguson,90310,PG Pathak,60009,S Ravi,60019
1216517,Dubai,10012,10/18/2020,2020,30013,36,Mumbai Indians,50005,Punjab Kings,50009,Dubai International Cricket Stadium,20007,Mumbai Indians,50005,bat,Y,Punjab Kings,50009,SuperOver,0,No,KL Rahul,90288,Nitin Menon,60005,PR Reiffel,60023
1216522,Dubai,10012,10/17/2020,2020,30013,33,Rajasthan Royals,50001,Royal Challengers Bangalore,50010,Dubai International Cricket Stadium,20007,Rajasthan Royals,50001,bat,N,Royal Challengers Bangalore,50010,Wickets,7,No,AB de Villiers,90028,AK Chaudhary,60004,Nitin Menon,60005
1216509,Sharjah,10030,10/17/2020,2020,30013,34,Chennai Super Kings,50003,Delhi Capitals,50008,Sharjah Cricket Stadium,20028,Chennai Super Kings,50003,bat,N,Delhi Capitals,50008,Wickets,5,No,S Dhawan,90501,KN Ananthapadmanabhan,60006,RK Illingworth,60021
1216526,Abu Dhabi,10001,10/16/2020,2020,30013,32,Kolkata Knight Riders,50004,Mumbai Indians,50005,Sheikh Zayed Stadium,20029,Kolkata Knight Riders,50004,bat,N,Mumbai Indians,50005,Wickets,8,No,Q de Kock,90439,CB Gaffaney,60001,VK Sharma,60026
1216531,Sharjah,10030,10/15/2020,2020,30013,31,Royal Challengers Bangalore,50010,Punjab Kings,50009,Sharjah Cricket Stadium,20028,Royal Challengers Bangalore,50010,bat,N,Punjab Kings,50009,Wickets,8,No,KL Rahul,90288,KN Ananthapadmanabhan,60006,C Shamshuddin,60022
1216543,Dubai,10012,10/14/2020,2020,30013,30,Delhi Capitals,50008,Rajasthan Royals,50001,Dubai International Cricket Stadium,20007,Delhi Capitals,50008,bat,N,Delhi Capitals,50008,Runs,13,No,A Nortje,90015,AK Chaudhary,60004,Nitin Menon,60005
1216528,Dubai,10012,10/13/2020,2020,30013,29,Chennai Super Kings,50003,Sunrisers Hyderabad,50006,Dubai International Cricket Stadium,20007,Chennai Super Kings,50003,bat,N,Chennai Super Kings,50003,Runs,20,No,RA Jadeja,90459,AK Chaudhary,60004,PR Reiffel,60023
1216540,Sharjah,10030,10/12/2020,2020,30013,28,Royal Challengers Bangalore,50010,Kolkata Knight Riders,50004,Sharjah Cricket Stadium,20028,Royal Challengers Bangalore,50010,bat,N,Royal Challengers Bangalore,50010,Runs,82,No,AB de Villiers,90028,RK Illingworth,60021,K Srinivasan,60018
1216507,Dubai,10012,10/11/2020,2020,30013,26,Sunrisers Hyderabad,50006,Rajasthan Royals,50001,Dubai International Cricket Stadium,20007,Sunrisers Hyderabad,50006,bat,N,Rajasthan Royals,50001,Wickets,5,No,R Tewatia,90456,YC Barde,60024,PR Reiffel,60023
1216529,Abu Dhabi,10001,10/11/2020,2020,30013,27,Delhi Capitals,50008,Mumbai Indians,50005,Sheikh Zayed Stadium,20029,Delhi Capitals,50008,bat,N,Mumbai Indians,50005,Wickets,5,No,Q de Kock,90439,CB Gaffaney,60001,S Ravi,60019
1216523,Abu Dhabi,10001,10/10/2020,2020,30013,24,Kolkata Knight Riders,50004,Punjab Kings,50009,Sheikh Zayed Stadium,20029,Kolkata Knight Riders,50004,bat,N,Kolkata Knight Riders,50004,Runs,2,No,KD Karthik,90281,UV Gandhe,60025,CB Gaffaney,60001
1216525,Dubai,10012,10/10/2020,2020,30013,25,Royal Challengers Bangalore,50010,Chennai Super Kings,50003,Dubai International Cricket Stadium,20007,Royal Challengers Bangalore,50010,bat,N,Royal Challengers Bangalore,50010,Runs,37,No,V Kohli,90617,AK Chaudhary,60004,PR Reiffel,60023
1216500,Sharjah,10030,10/9/2020,2020,30013,23,Delhi Capitals,50008,Rajasthan Royals,50001,Sharjah Cricket Stadium,20028,Rajasthan Royals,50001,field,N,Delhi Capitals,50008,Runs,46,No,R Ashwin,90440,KN Ananthapadmanabhan,60006,C Shamshuddin,60022
1216542,Dubai,10012,10/8/2020,2020,30013,22,Sunrisers Hyderabad,50006,Punjab Kings,50009,Dubai International Cricket Stadium,20007,Sunrisers Hyderabad,50006,bat,N,Sunrisers Hyderabad,50006,Runs,69,No,JM Bairstow,90250,AK Chaudhary,60004,Nitin Menon,60005
1216501,Abu Dhabi,10001,10/7/2020,2020,30013,21,Kolkata Knight Riders,50004,Chennai Super Kings,50003,Sheikh Zayed Stadium,20029,Kolkata Knight Riders,50004,bat,N,Kolkata Knight Riders,50004,Runs,10,No,RA Tripathi,90461,KN Ananthapadmanabhan,60006,RK Illingworth,60021
1216511,Abu Dhabi,10001,10/6/2020,2020,30013,20,Mumbai Indians,50005,Rajasthan Royals,50001,Sheikh Zayed Stadium,20029,Mumbai Indians,50005,bat,N,Mumbai Indians,50005,Runs,57,No,SA Yadav,90521,VK Sharma,60026,S Ravi,60019
1216519,Dubai,10012,10/5/2020,2020,30013,19,Delhi Capitals,50008,Royal Challengers Bangalore,50010,Dubai International Cricket Stadium,20007,Royal Challengers Bangalore,50010,field,N,Delhi Capitals,50008,Runs,59,No,AR Patel,90070,Nitin Menon,60005,YC Barde,60024
1216513,Dubai,10012,10/4/2020,2020,30013,18,Punjab Kings,50009,Chennai Super Kings,50003,Dubai International Cricket Stadium,20007,Punjab Kings,50009,bat,N,Chennai Super Kings,50003,Wickets,10,No,SR Watson,90569,AY Dandekar,60020,Nitin Menon,60005
1216538,Sharjah,10030,10/4/2020,2020,30013,17,Mumbai Indians,50005,Sunrisers Hyderabad,50006,Sharjah Cricket Stadium,20028,Mumbai Indians,50005,bat,N,Mumbai Indians,50005,Runs,34,No,TA Boult,90594,KN Ananthapadmanabhan,60006,RK Illingworth,60021
1216514,Abu Dhabi,10001,10/3/2020,2020,30013,15,Rajasthan Royals,50001,Royal Challengers Bangalore,50010,Sheikh Zayed Stadium,20029,Rajasthan Royals,50001,bat,N,Royal Challengers Bangalore,50010,Wickets,8,No,YS Chahal,90649,CB Gaffaney,60001,S Ravi,60019
1216515,Sharjah,10030,10/3/2020,2020,30013,16,Delhi Capitals,50008,Kolkata Knight Riders,50004,Sharjah Cricket Stadium,20028,Kolkata Knight Riders,50004,field,N,Delhi Capitals,50008,Runs,18,No,SS Iyer,90572,VA Kulkarni,60027,RK Illingworth,60021
